anomaly_id,severity,anomaly_type,theme,type,subtype,country,column,description,percent_change,previous_value,current_value,is_real_issue,confidence,notes
537,critical,feature_count_spike,divisions,division_area,county,MG,,Feature count spiked unexpectedly,100.0,119.0,238.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
538,critical,feature_count_spike,divisions,division_area,county,MM,,Feature count spiked unexpectedly,100.0,359.0,718.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
539,critical,feature_count_spike,divisions,division_area,county,MN,,Feature count spiked unexpectedly,100.0,339.0,678.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
540,critical,feature_count_spike,divisions,division_area,county,MX,,Feature count spiked unexpectedly,100.0,2475.0,4950.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
541,critical,feature_count_spike,divisions,division_area,county,MY,,Feature count spiked unexpectedly,100.0,154.0,308.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
542,critical,feature_count_spike,divisions,division_area,county,MZ,,Feature count spiked unexpectedly,100.0,161.0,322.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
543,critical,feature_count_spike,divisions,division_area,county,NG,,Feature count spiked unexpectedly,100.0,773.0,1546.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
544,critical,feature_count_spike,divisions,division_area,county,NI,,Feature count spiked unexpectedly,100.0,153.0,306.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
545,critical,feature_count_spike,divisions,division_area,county,NL,,Feature count spiked unexpectedly,100.0,342.0,684.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
546,critical,feature_count_spike,divisions,division_area,county,NO,,Feature count spiked unexpectedly,100.0,357.0,714.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
547,critical,feature_count_spike,divisions,division_area,county,PE,,Feature count spiked unexpectedly,100.0,196.0,392.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
548,critical,feature_count_spike,divisions,division_area,county,PL,,Feature count spiked unexpectedly,100.0,380.0,760.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
549,critical,feature_count_spike,divisions,division_area,county,PT,,Feature count spiked unexpectedly,100.0,308.0,616.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
550,critical,feature_count_spike,divisions,division_area,county,RO,,Feature count spiked unexpectedly,100.0,3179.0,6358.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
551,critical,feature_count_spike,divisions,division_area,county,RU,,Feature count spiked unexpectedly,100.0,2329.0,4658.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
552,critical,feature_count_spike,divisions,division_area,county,SA,,Feature count spiked unexpectedly,100.0,149.0,298.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
553,critical,feature_count_spike,divisions,division_area,county,SD,,Feature count spiked unexpectedly,100.0,189.0,378.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
554,critical,feature_count_spike,divisions,division_area,county,SE,,Feature count spiked unexpectedly,100.0,290.0,580.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
555,critical,feature_count_spike,divisions,division_area,county,SV,,Feature count spiked unexpectedly,100.0,272.0,544.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
556,critical,feature_count_spike,divisions,division_area,county,TH,,Feature count spiked unexpectedly,100.0,928.0,1856.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
557,critical,feature_count_spike,divisions,division_area,county,TN,,Feature count spiked unexpectedly,100.0,266.0,532.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
558,critical,feature_count_spike,divisions,division_area,county,TR,,Feature count spiked unexpectedly,100.0,974.0,1948.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
559,critical,feature_count_spike,divisions,division_area,county,TZ,,Feature count spiked unexpectedly,100.0,195.0,390.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
560,critical,feature_count_spike,divisions,division_area,county,UA,,Feature count spiked unexpectedly,100.0,151.0,302.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
561,critical,feature_count_spike,divisions,division_area,county,UG,,Feature count spiked unexpectedly,100.0,147.0,294.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
562,critical,feature_count_spike,divisions,division_area,county,US,,Feature count spiked unexpectedly,100.0,3134.0,6268.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
563,critical,feature_count_spike,divisions,division_area,county,UY,,Feature count spiked unexpectedly,100.0,124.0,248.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
564,critical,feature_count_spike,divisions,division_area,county,UZ,,Feature count spiked unexpectedly,100.0,202.0,404.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
565,critical,feature_count_spike,divisions,division_area,county,VE,,Feature count spiked unexpectedly,100.0,348.0,696.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
566,critical,feature_count_spike,divisions,division_area,county,ZM,,Feature count spiked unexpectedly,100.0,116.0,232.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
567,critical,feature_count_spike,divisions,division_area,county,NO,,Feature count spiked unexpectedly,101.69,118.0,238.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
568,critical,feature_count_spike,divisions,division_area,county,US,,Feature count spiked unexpectedly,100.0,175.0,350.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
569,critical,feature_count_spike,divisions,division_area,localadmin,BF,,Feature count spiked unexpectedly,100.0,231.0,462.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
570,critical,feature_count_spike,divisions,division_area,localadmin,CH,,Feature count spiked unexpectedly,100.0,2125.0,4250.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
571,critical,feature_count_spike,divisions,division_area,localadmin,CN,,Feature count spiked unexpectedly,100.0,2853.0,5706.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
572,critical,feature_count_spike,divisions,division_area,localadmin,CZ,,Feature count spiked unexpectedly,100.0,6258.0,12516.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
573,critical,feature_count_spike,divisions,division_area,localadmin,FR,,Feature count spiked unexpectedly,100.0,320.0,640.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
574,critical,feature_count_spike,divisions,division_area,localadmin,HT,,Feature count spiked unexpectedly,100.0,143.0,286.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
575,critical,feature_count_spike,divisions,division_area,localadmin,ID,,Feature count spiked unexpectedly,117.13,1635.0,3550.0,UNCERTAIN,LOW,Needs manual review
576,critical,feature_count_spike,divisions,division_area,localadmin,IQ,,Feature count spiked unexpectedly,100.0,402.0,804.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
577,critical,feature_count_spike,divisions,division_area,localadmin,IR,,Feature count spiked unexpectedly,101.97,1115.0,2252.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
578,critical,feature_count_spike,divisions,division_area,localadmin,MA,,Feature count spiked unexpectedly,100.0,427.0,854.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
579,critical,feature_count_spike,divisions,division_area,localadmin,SK,,Feature count spiked unexpectedly,100.0,2939.0,5878.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
580,critical,feature_count_spike,divisions,division_area,localadmin,SN,,Feature count spiked unexpectedly,100.0,128.0,256.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
581,critical,feature_count_spike,divisions,division_area,localadmin,SY,,Feature count spiked unexpectedly,100.0,275.0,550.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
582,critical,feature_count_spike,divisions,division_area,locality,AE,,Feature count spiked unexpectedly,100.61,326.0,654.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
583,critical,feature_count_spike,divisions,division_area,locality,AF,,Feature count spiked unexpectedly,103.28,122.0,248.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
584,critical,feature_count_spike,divisions,division_area,locality,AL,,Feature count spiked unexpectedly,100.0,397.0,794.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
585,critical,feature_count_spike,divisions,division_area,locality,AM,,Feature count spiked unexpectedly,99.6,999.0,1994.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
586,critical,feature_count_spike,divisions,division_area,locality,AT,,Feature count spiked unexpectedly,100.0,2237.0,4474.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
587,critical,feature_count_spike,divisions,division_area,locality,AU,,Feature count spiked unexpectedly,100.01,13976.0,27954.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
588,critical,feature_count_spike,divisions,division_area,locality,AZ,,Feature count spiked unexpectedly,100.18,3370.0,6746.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
589,critical,feature_count_spike,divisions,division_area,locality,BD,,Feature count spiked unexpectedly,104.05,148.0,302.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
590,critical,feature_count_spike,divisions,division_area,locality,BE,,Feature count spiked unexpectedly,101.27,2518.0,5068.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
591,critical,feature_count_spike,divisions,division_area,locality,BG,,Feature count spiked unexpectedly,100.1,2018.0,4038.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
592,critical,feature_count_spike,divisions,division_area,locality,BJ,,Feature count spiked unexpectedly,100.0,265.0,530.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
593,critical,feature_count_spike,divisions,division_area,locality,BO,,Feature count spiked unexpectedly,97.34,4433.0,8748.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
594,critical,feature_count_spike,divisions,division_area,locality,BR,,Feature count spiked unexpectedly,99.94,6382.0,12760.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
595,critical,feature_count_spike,divisions,division_area,locality,BT,,Feature count spiked unexpectedly,100.19,1040.0,2082.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
596,critical,feature_count_spike,divisions,division_area,locality,BY,,Feature count spiked unexpectedly,99.94,23708.0,47402.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
597,critical,feature_count_spike,divisions,division_area,locality,CA,,Feature count spiked unexpectedly,97.87,5909.0,11692.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
598,critical,feature_count_spike,divisions,division_area,locality,CD,,Feature count spiked unexpectedly,100.16,1275.0,2552.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
599,critical,feature_count_spike,divisions,division_area,locality,CH,,Feature count spiked unexpectedly,100.72,552.0,1108.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
600,critical,feature_count_spike,divisions,division_area,locality,CI,,Feature count spiked unexpectedly,91.78,146.0,280.0,TRUE,MEDIUM,Large spike - likely data source change
601,critical,feature_count_spike,divisions,division_area,locality,CL,,Feature count spiked unexpectedly,100.57,351.0,704.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
602,critical,feature_count_spike,divisions,division_area,locality,CM,,Feature count spiked unexpectedly,101.87,427.0,862.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
603,critical,feature_count_spike,divisions,division_area,locality,CN,,Feature count spiked unexpectedly,103.62,26090.0,53124.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
604,critical,feature_count_spike,divisions,division_area,locality,CO,,Feature count spiked unexpectedly,110.88,3235.0,6822.0,UNCERTAIN,LOW,Needs manual review
605,critical,feature_count_spike,divisions,division_area,locality,CR,,Feature count spiked unexpectedly,100.0,498.0,996.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
606,critical,feature_count_spike,divisions,division_area,locality,CU,,Feature count spiked unexpectedly,98.56,277.0,550.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
607,critical,feature_count_spike,divisions,division_area,locality,CY,,Feature count spiked unexpectedly,100.0,695.0,1390.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
608,critical,feature_count_spike,divisions,division_area,locality,CZ,,Feature count spiked unexpectedly,100.0,13101.0,26202.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
609,critical,feature_count_spike,divisions,division_area,locality,DE,,Feature count spiked unexpectedly,99.93,22662.0,45308.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
610,critical,feature_count_spike,divisions,division_area,locality,DK,,Feature count spiked unexpectedly,97.39,537.0,1060.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
611,critical,feature_count_spike,divisions,division_area,locality,DZ,,Feature count spiked unexpectedly,100.0,1670.0,3340.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
612,critical,feature_count_spike,divisions,division_area,locality,EC,,Feature count spiked unexpectedly,100.36,1124.0,2252.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
613,critical,feature_count_spike,divisions,division_area,locality,EE,,Feature count spiked unexpectedly,100.17,4790.0,9588.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
614,critical,feature_count_spike,divisions,division_area,locality,EG,,Feature count spiked unexpectedly,100.42,477.0,956.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
615,critical,feature_count_spike,divisions,division_area,locality,ES,,Feature count spiked unexpectedly,99.63,8726.0,17420.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
616,critical,feature_count_spike,divisions,division_area,locality,FI,,Feature count spiked unexpectedly,100.12,1695.0,3392.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
617,critical,feature_count_spike,divisions,division_area,locality,FJ,,Feature count spiked unexpectedly,100.0,111.0,222.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
618,critical,feature_count_spike,divisions,division_area,locality,FR,,Feature count spiked unexpectedly,100.06,36956.0,73934.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
619,critical,feature_count_spike,divisions,division_area,locality,GB,,Feature count spiked unexpectedly,100.06,21791.0,43594.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
620,critical,feature_count_spike,divisions,division_area,locality,GE,,Feature count spiked unexpectedly,99.32,1179.0,2350.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
621,critical,feature_count_spike,divisions,division_area,locality,GM,,Feature count spiked unexpectedly,97.67,172.0,340.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
622,critical,feature_count_spike,divisions,division_area,locality,GN,,Feature count spiked unexpectedly,53.03,132.0,202.0,TRUE,MEDIUM,Large spike - likely data source change
623,critical,feature_count_spike,divisions,division_area,locality,GR,,Feature count spiked unexpectedly,108.59,163.0,340.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
624,critical,feature_count_spike,divisions,division_area,locality,GW,,Feature count spiked unexpectedly,100.0,131.0,262.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
625,critical,feature_count_spike,divisions,division_area,locality,HN,,Feature count spiked unexpectedly,103.75,160.0,326.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
626,critical,feature_count_spike,divisions,division_area,locality,HR,,Feature count spiked unexpectedly,124.32,6259.0,14040.0,UNCERTAIN,LOW,Needs manual review
627,critical,feature_count_spike,divisions,division_area,locality,HU,,Feature count spiked unexpectedly,100.0,3163.0,6326.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
628,critical,feature_count_spike,divisions,division_area,locality,ID,,Feature count spiked unexpectedly,101.17,7335.0,14756.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
629,critical,feature_count_spike,divisions,division_area,locality,IE,,Feature count spiked unexpectedly,99.7,674.0,1346.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
630,critical,feature_count_spike,divisions,division_area,locality,IL,,Feature count spiked unexpectedly,100.0,1196.0,2392.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
631,critical,feature_count_spike,divisions,division_area,locality,IN,,Feature count spiked unexpectedly,100.36,4971.0,9960.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
632,critical,feature_count_spike,divisions,division_area,locality,IQ,,Feature count spiked unexpectedly,100.44,1360.0,2726.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
633,critical,feature_count_spike,divisions,division_area,locality,IR,,Feature count spiked unexpectedly,100.27,6564.0,13146.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
634,critical,feature_count_spike,divisions,division_area,locality,IT,,Feature count spiked unexpectedly,100.12,8611.0,17232.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
635,critical,feature_count_spike,divisions,division_area,locality,JP,,Feature count spiked unexpectedly,99.91,2136.0,4270.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
636,critical,feature_count_spike,divisions,division_area,locality,KE,,Feature count spiked unexpectedly,105.69,1512.0,3110.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
637,critical,feature_count_spike,divisions,division_area,locality,KG,,Feature count spiked unexpectedly,100.27,1466.0,2936.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
638,critical,feature_count_spike,divisions,division_area,locality,KH,,Feature count spiked unexpectedly,106.67,120.0,248.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
639,critical,feature_count_spike,divisions,division_area,locality,KP,,Feature count spiked unexpectedly,100.0,100.0,200.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
640,critical,feature_count_spike,divisions,division_area,locality,KR,,Feature count spiked unexpectedly,102.34,3074.0,6220.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
641,critical,feature_count_spike,divisions,division_area,locality,KZ,,Feature count spiked unexpectedly,102.16,3886.0,7856.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
642,critical,feature_count_spike,divisions,division_area,locality,LB,,Feature count spiked unexpectedly,101.8,1000.0,2018.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
643,critical,feature_count_spike,divisions,division_area,locality,LT,,Feature count spiked unexpectedly,99.91,4525.0,9046.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
644,critical,feature_count_spike,divisions,division_area,locality,LV,,Feature count spiked unexpectedly,98.17,2077.0,4116.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
645,critical,feature_count_spike,divisions,division_area,locality,LY,,Feature count spiked unexpectedly,100.0,187.0,374.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
646,critical,feature_count_spike,divisions,division_area,locality,MA,,Feature count spiked unexpectedly,99.88,1632.0,3262.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
647,critical,feature_count_spike,divisions,division_area,locality,MD,,Feature count spiked unexpectedly,100.24,1660.0,3324.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
648,critical,feature_count_spike,divisions,division_area,locality,ME,,Feature count spiked unexpectedly,100.0,330.0,660.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
649,critical,feature_count_spike,divisions,division_area,locality,MG,,Feature count spiked unexpectedly,99.79,952.0,1902.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
650,critical,feature_count_spike,divisions,division_area,locality,MK,,Feature count spiked unexpectedly,100.0,1746.0,3492.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
651,critical,feature_count_spike,divisions,division_area,locality,MM,,Feature count spiked unexpectedly,101.49,3615.0,7284.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
652,critical,feature_count_spike,divisions,division_area,locality,MN,,Feature count spiked unexpectedly,100.0,135.0,270.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
653,critical,feature_count_spike,divisions,division_area,locality,MU,,Feature count spiked unexpectedly,100.0,202.0,404.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
654,critical,feature_count_spike,divisions,division_area,locality,MX,,Feature count spiked unexpectedly,102.24,1516.0,3066.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
655,critical,feature_count_spike,divisions,division_area,locality,MY,,Feature count spiked unexpectedly,99.37,632.0,1260.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
656,critical,feature_count_spike,divisions,division_area,locality,MZ,,Feature count spiked unexpectedly,87.4,127.0,238.0,TRUE,MEDIUM,Large spike - likely data source change
657,critical,feature_count_spike,divisions,division_area,locality,NG,,Feature count spiked unexpectedly,100.0,2859.0,5718.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
658,critical,feature_count_spike,divisions,division_area,locality,NI,,Feature count spiked unexpectedly,100.0,123.0,246.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
659,critical,feature_count_spike,divisions,division_area,locality,NL,,Feature count spiked unexpectedly,100.08,2537.0,5076.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
660,critical,feature_count_spike,divisions,division_area,locality,NP,,Feature count spiked unexpectedly,100.84,952.0,1912.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
661,critical,feature_count_spike,divisions,division_area,locality,PA,,Feature count spiked unexpectedly,100.42,479.0,960.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
662,critical,feature_count_spike,divisions,division_area,locality,PE,,Feature count spiked unexpectedly,99.61,2043.0,4078.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
663,critical,feature_count_spike,divisions,division_area,locality,PF,,Feature count spiked unexpectedly,100.0,117.0,234.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
664,critical,feature_count_spike,divisions,division_area,locality,PH,,Feature count spiked unexpectedly,101.11,1259.0,2532.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
665,critical,feature_count_spike,divisions,division_area,locality,PK,,Feature count spiked unexpectedly,100.3,1323.0,2650.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
666,critical,feature_count_spike,divisions,division_area,locality,PL,,Feature count spiked unexpectedly,101.31,28079.0,56526.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
667,critical,feature_count_spike,divisions,division_area,locality,PT,,Feature count spiked unexpectedly,99.75,3230.0,6452.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
668,critical,feature_count_spike,divisions,division_area,locality,PY,,Feature count spiked unexpectedly,100.37,542.0,1086.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
669,critical,feature_count_spike,divisions,division_area,locality,RO,,Feature count spiked unexpectedly,100.06,3528.0,7058.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
670,critical,feature_count_spike,divisions,division_area,locality,RS,,Feature count spiked unexpectedly,100.0,4734.0,9468.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
671,critical,feature_count_spike,divisions,division_area,locality,RU,,Feature count spiked unexpectedly,100.2,130677.0,261610.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
672,critical,feature_count_spike,divisions,division_area,locality,RW,,Feature count spiked unexpectedly,100.0,431.0,862.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
673,critical,feature_count_spike,divisions,division_area,locality,SA,,Feature count spiked unexpectedly,101.71,117.0,236.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
674,critical,feature_count_spike,divisions,division_area,locality,SE,,Feature count spiked unexpectedly,103.9,154.0,314.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
675,critical,feature_count_spike,divisions,division_area,locality,SI,,Feature count spiked unexpectedly,147.17,106.0,262.0,UNCERTAIN,LOW,Needs manual review
676,critical,feature_count_spike,divisions,division_area,locality,SK,,Feature count spiked unexpectedly,99.95,3794.0,7586.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
677,critical,feature_count_spike,divisions,division_area,locality,SN,,Feature count spiked unexpectedly,100.0,589.0,1178.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
678,critical,feature_count_spike,divisions,division_area,locality,SV,,Feature count spiked unexpectedly,101.03,194.0,390.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
679,critical,feature_count_spike,divisions,division_area,locality,SY,,Feature count spiked unexpectedly,99.17,242.0,482.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
680,critical,feature_count_spike,divisions,division_area,locality,TH,,Feature count spiked unexpectedly,100.66,1213.0,2434.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
681,critical,feature_count_spike,divisions,division_area,locality,TJ,,Feature count spiked unexpectedly,101.33,301.0,606.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
682,critical,feature_count_spike,divisions,division_area,locality,TN,,Feature count spiked unexpectedly,100.0,2147.0,4294.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
683,critical,feature_count_spike,divisions,division_area,locality,TR,,Feature count spiked unexpectedly,111.61,224.0,474.0,UNCERTAIN,LOW,Needs manual review
684,critical,feature_count_spike,divisions,division_area,locality,TW,,Feature count spiked unexpectedly,99.83,8113.0,16212.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
685,critical,feature_count_spike,divisions,division_area,locality,TZ,,Feature count spiked unexpectedly,98.78,164.0,326.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
686,critical,feature_count_spike,divisions,division_area,locality,UA,,Feature count spiked unexpectedly,100.39,19822.0,39722.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
687,critical,feature_count_spike,divisions,division_area,locality,US,,Feature count spiked unexpectedly,100.52,30465.0,61088.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
688,critical,feature_count_spike,divisions,division_area,locality,UY,,Feature count spiked unexpectedly,109.14,591.0,1236.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
689,critical,feature_count_spike,divisions,division_area,locality,UZ,,Feature count spiked unexpectedly,100.49,3686.0,7390.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
690,critical,feature_count_spike,divisions,division_area,locality,VE,,Feature count spiked unexpectedly,100.11,1828.0,3658.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
691,critical,feature_count_spike,divisions,division_area,locality,VN,,Feature count spiked unexpectedly,235.91,1757.0,5902.0,TRUE,HIGH,Very large spike indicates data source change or error
692,critical,feature_count_spike,divisions,division_area,locality,WS,,Feature count spiked unexpectedly,100.0,243.0,486.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
693,critical,feature_count_spike,divisions,division_area,locality,XK,,Feature count spiked unexpectedly,100.0,249.0,498.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
694,critical,feature_count_spike,divisions,division_area,locality,XW,,Feature count spiked unexpectedly,100.0,309.0,618.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
695,critical,feature_count_spike,divisions,division_area,locality,YE,,Feature count spiked unexpectedly,103.04,395.0,802.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
696,critical,feature_count_spike,divisions,division_area,locality,ZA,,Feature count spiked unexpectedly,98.4,125.0,248.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
697,critical,feature_count_spike,divisions,division_area,macrohood,AE,,Feature count spiked unexpectedly,99.52,421.0,840.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
698,critical,feature_count_spike,divisions,division_area,macrohood,AR,,Feature count spiked unexpectedly,99.64,2812.0,5614.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
699,critical,feature_count_spike,divisions,division_area,macrohood,AT,,Feature count spiked unexpectedly,102.93,205.0,416.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
700,critical,feature_count_spike,divisions,division_area,macrohood,AU,,Feature count spiked unexpectedly,100.32,1869.0,3744.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
701,critical,feature_count_spike,divisions,division_area,macrohood,BG,,Feature count spiked unexpectedly,99.08,217.0,432.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
702,critical,feature_count_spike,divisions,division_area,macrohood,BR,,Feature count spiked unexpectedly,103.36,15595.0,31714.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
703,critical,feature_count_spike,divisions,division_area,macrohood,BY,,Feature count spiked unexpectedly,94.5,109.0,212.0,TRUE,MEDIUM,Large spike - likely data source change
704,critical,feature_count_spike,divisions,division_area,macrohood,CA,,Feature count spiked unexpectedly,100.4,498.0,998.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
705,critical,feature_count_spike,divisions,division_area,macrohood,CN,,Feature count spiked unexpectedly,100.66,302.0,606.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
706,critical,feature_count_spike,divisions,division_area,macrohood,DE,,Feature count spiked unexpectedly,101.72,2447.0,4936.0,TRUE,HIGH,~100% increase indicates systematic duplication bug
